model_name,dataset_name,job_type,group,n_gpus,runtime,n_samples,epochs,max_epochs
facebook/deit-base-distilled-patch16-224,aharley/rvl_cdip,metrics,aharley/rvl_cdip_20231116-195758-977970,1,67.3585889339447,500.0,,
microsoft/swinv2-base-patch4-window8-256,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231110-083306-254553,1,3633.932846546173,55117.5,10.0,10.0
Intel/vit-base-patch16-224-int8-static,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231110-083306-254553,1,2689.1548116207123,55117.5,10.0,10.0
microsoft/swin-base-patch4-window12-384,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231110-083306-254553,1,5490.194588661194,55117.5,10.0,10.0
facebook/dinov2-base-imagenet1k-1-layer,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231110-083306-254553,1,2832.030109643936,55117.5,10.0,10.0
microsoft/swin-large-patch4-window12-384-in22k,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231110-083306-254553,1,7577.148811817169,55117.5,10.0,10.0
facebook/dinov2-small-imagenet1k-1-layer,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231110-083306-254553,1,2128.1712152957916,55117.5,10.0,10.0
microsoft/beit-base-patch16-224-pt22k-ft22k,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231110-083306-254553,1,2679.814019203186,55117.5,10.0,10.0
microsoft/beit-base-patch16-224,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231110-083306-254553,1,2688.528540611267,55117.5,10.0,10.0
microsoft/beit-large-patch16-512,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231110-083306-254553,1,18176.775647878647,55117.5,10.0,10.0
facebook/deit-base-patch16-384,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231110-083306-254553,1,5180.82689166069,55117.5,10.0,10.0
microsoft/cvt-21-384-22k,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231110-083306-254553,1,4526.467736005783,55117.5,10.0,10.0
microsoft/cvt-13,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231110-083306-254553,1,2566.4011788368225,55117.5,10.0,10.0
google/vit-large-patch16-224,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231110-083306-254553,1,4447.556106328964,55117.5,10.0,10.0
google/vit-base-patch16-384,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231110-083306-254553,1,5357.213328361511,55117.5,10.0,10.0
facebook/deit-base-patch16-224,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231110-083306-254553,1,2702.1141424179077,55117.5,10.0,10.0
apple/mobilevit-small,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231110-083306-254553,1,2524.5365521907806,55117.5,10.0,10.0
apple/mobilevit-xx-small,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231110-083306-254553,1,2532.5513620376587,55117.5,10.0,10.0
microsoft/swinv2-base-patch4-window8-256,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,167.85000085830688,30000.0,,
microsoft/swinv2-base-patch4-window8-256,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,170.12751579284668,15000.0,,
apple/mobilevit-small,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,31.987160444259644,500.0,,
facebook/deit-small-patch16-224,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231110-083306-254553,1,1966.9681792259216,55117.5,10.0,10.0
facebook/deit-tiny-patch16-224,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231110-083306-254553,1,1832.7865300178528,55117.5,10.0,10.0
microsoft/swinv2-base-patch4-window8-256,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,40.21245527267456,1000.0,,
microsoft/swinv2-base-patch4-window8-256,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,25.103395462036133,500.0,,
microsoft/swinv2-base-patch4-window8-256,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,140.43859767913818,10000.0,,
Intel/vit-base-patch16-224-int8-static,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,132.42313742637634,15000.0,,
Intel/vit-base-patch16-224-int8-static,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,129.77554178237915,30000.0,,
Intel/vit-base-patch16-224-int8-static,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,129.165913105011,10000.0,,
Intel/vit-base-patch16-224-int8-static,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,32.16717338562012,1000.0,,
Intel/vit-base-patch16-224-int8-static,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,28.13909149169922,500.0,,
microsoft/swin-base-patch4-window12-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,218.9324696063995,30000.0,,
microsoft/swin-base-patch4-window12-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,222.74039912223816,15000.0,,
microsoft/swin-base-patch4-window12-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,42.56782865524292,1000.0,,
facebook/dinov2-base-imagenet1k-1-layer,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,174.10989356040955,15000.0,,
facebook/dinov2-base-imagenet1k-1-layer,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,165.6435980796814,30000.0,,
microsoft/swin-base-patch4-window12-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,177.16887164115906,10000.0,,
microsoft/swin-base-patch4-window12-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,30.27809715270996,500.0,,
facebook/dinov2-base-imagenet1k-1-layer,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,164.38001489639282,10000.0,,
facebook/dinov2-base-imagenet1k-1-layer,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,33.8198721408844,1000.0,,
facebook/dinov2-small-imagenet1k-1-layer,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,131.49085116386414,30000.0,,
facebook/dinov2-base-imagenet1k-1-layer,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,23.220539808273315,500.0,,
facebook/dinov2-small-imagenet1k-1-layer,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,148.04987406730652,15000.0,,
facebook/dinov2-small-imagenet1k-1-layer,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,149.7477729320526,10000.0,,
facebook/dinov2-small-imagenet1k-1-layer,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,25.731513500213623,1000.0,,
facebook/dinov2-small-imagenet1k-1-layer,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,19.28515338897705,500.0,,
microsoft/swin-large-patch4-window12-384-in22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,259.64853382110596,30000.0,,
microsoft/swin-large-patch4-window12-384-in22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,257.61689615249634,15000.0,,
microsoft/swin-large-patch4-window12-384-in22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,271.3049774169922,10000.0,,
microsoft/swin-large-patch4-window12-384-in22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,34.60258340835571,500.0,,
microsoft/swin-large-patch4-window12-384-in22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,54.3009181022644,1000.0,,
microsoft/beit-base-patch16-224-pt22k-ft22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,116.6820297241211,30000.0,,
microsoft/beit-base-patch16-224-pt22k-ft22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,113.17431259155272,15000.0,,
microsoft/beit-base-patch16-224-pt22k-ft22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,115.35836267471312,10000.0,,
microsoft/beit-base-patch16-224-pt22k-ft22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,24.98779559135437,1000.0,,
microsoft/beit-base-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,120.72340035438538,30000.0,,
microsoft/beit-base-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,116.69595646858215,15000.0,,
microsoft/beit-base-patch16-224-pt22k-ft22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,23.0175461769104,500.0,,
microsoft/beit-base-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,114.13841700553894,10000.0,,
microsoft/beit-base-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,23.344672441482544,1000.0,,
microsoft/beit-base-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,21.128640174865723,500.0,,
microsoft/beit-large-patch16-512,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,609.7292828559875,15000.0,,
microsoft/beit-large-patch16-512,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,597.0174632072449,10000.0,,
microsoft/beit-large-patch16-512,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,574.643693447113,30000.0,,
microsoft/beit-large-patch16-512,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,62.53637957572937,500.0,,
microsoft/beit-large-patch16-512,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,105.36294746398926,1000.0,,
facebook/deit-base-patch16-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,182.4762945175171,30000.0,,
facebook/deit-base-patch16-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,189.9750518798828,15000.0,,
facebook/deit-base-patch16-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,33.109251260757446,1000.0,,
facebook/deit-base-patch16-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,190.628933429718,10000.0,,
facebook/deit-base-patch16-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,29.646300315856937,500.0,,
microsoft/cvt-21-384-22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,159.78095531463623,30000.0,,
microsoft/cvt-21-384-22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,34.59445357322693,1000.0,,
microsoft/cvt-21-384-22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,175.17406821250916,10000.0,,
microsoft/cvt-21-384-22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,172.6121187210083,15000.0,,
microsoft/cvt-13,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,141.37332844734192,30000.0,,
microsoft/cvt-21-384-22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,25.493874073028564,500.0,,
microsoft/cvt-13,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,135.99224877357483,15000.0,,
microsoft/cvt-13,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,149.0970606803894,10000.0,,
microsoft/cvt-13,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,26.463997840881348,1000.0,,
microsoft/cvt-13,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,22.74723219871521,500.0,,
google/vit-large-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,178.87938380241394,30000.0,,
google/vit-large-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,40.65355110168457,1000.0,,
google/vit-large-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,154.1811933517456,15000.0,,
google/vit-large-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,176.83097910881042,10000.0,,
google/vit-base-patch16-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,181.2684121131897,10000.0,,
google/vit-base-patch16-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,184.48974871635437,15000.0,,
google/vit-large-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,58.02490043640137,500.0,,
google/vit-base-patch16-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,185.17763209342957,30000.0,,
google/vit-base-patch16-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,41.830769300460815,1000.0,,
google/vit-base-patch16-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,32.31254529953003,500.0,,
apple/mobilevit-xx-small,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,117.91203236579896,15000.0,,
apple/mobilevit-xx-small,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,94.72697114944458,30000.0,,
apple/mobilevit-xx-small,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,115.21945357322691,10000.0,,
apple/mobilevit-xx-small,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,18.69284725189209,500.0,,
apple/mobilevit-small,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,125.9305510520935,30000.0,,
apple/mobilevit-xx-small,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,24.222019910812374,1000.0,,
apple/mobilevit-small,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,134.79706859588623,10000.0,,
apple/mobilevit-small,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,123.37075352668762,15000.0,,
apple/mobilevit-small,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,34.41515755653381,1000.0,,
facebook/deit-base-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,121.64688897132874,30000.0,,
facebook/deit-base-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,102.78723669052124,15000.0,,
facebook/deit-base-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,25.505746126174927,1000.0,,
facebook/deit-base-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,112.72710347175598,10000.0,,
facebook/deit-small-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,115.74946761131288,30000.0,,
facebook/deit-base-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,30.29973316192627,500.0,,
facebook/deit-small-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,25.641263008117676,1000.0,,
facebook/deit-small-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,106.903644323349,10000.0,,
facebook/deit-small-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,88.97833371162415,15000.0,,
facebook/deit-tiny-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,125.37959408760072,15000.0,,
facebook/deit-tiny-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,125.31051301956175,30000.0,,
facebook/deit-tiny-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,114.59405899047852,10000.0,,
facebook/deit-small-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,29.091671228408813,500.0,,
facebook/deit-tiny-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,30.408499479293823,500.0,,
facebook/deit-tiny-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231110-083306-254553,1,38.786625146865845,1000.0,,
microsoft/swinv2-base-patch4-window8-256,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231109-155448-833161,1,49.93080282211304,1102.3500000000001,0.2,10.0
microsoft/swin-base-patch4-window12-384,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231109-155448-833161,1,77.86970448493958,1102.3500000000001,0.2,10.0
facebook/dinov2-base-imagenet1k-1-layer,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231109-155448-833161,1,37.72466564178467,1102.3500000000001,0.2,10.0
facebook/dinov2-small-imagenet1k-1-layer,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231109-155448-833161,1,52.54457354545593,1102.3500000000001,0.2,10.0
microsoft/swin-large-patch4-window12-384-in22k,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231109-155448-833161,1,137.28762459754944,1102.3500000000001,0.2,10.0
microsoft/beit-base-patch16-224-pt22k-ft22k,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231109-155448-833161,1,33.65415620803833,1102.3500000000001,0.2,10.0
microsoft/beit-base-patch16-224,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231109-155448-833161,1,56.27870845794678,1102.3500000000001,0.2,10.0
microsoft/beit-large-patch16-512,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231109-155448-833161,1,291.0652618408203,1102.3500000000001,0.2,10.0
facebook/deit-base-patch16-384,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231109-155448-833161,1,73.13489723205566,1102.3500000000001,0.2,10.0
microsoft/cvt-21-384-22k,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231109-155448-833161,1,100.0088393688202,1102.3500000000001,0.2,10.0
microsoft/cvt-13,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231109-155448-833161,1,56.34218621253967,1102.3500000000001,0.2,10.0
google/vit-large-patch16-224,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231109-155448-833161,1,54.46645402908325,1102.3500000000001,0.2,10.0
google/vit-base-patch16-384,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231109-155448-833161,1,103.4260778427124,1102.3500000000001,0.2,10.0
apple/mobilevit-xx-small,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231109-155448-833161,1,30.680381298065186,1102.3500000000001,0.2,10.0
apple/mobilevit-small,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231109-155448-833161,1,270.4708755016327,5511.75,1.0,10.0
facebook/deit-base-patch16-224,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231109-155448-833161,1,432.188978433609,9976.2675,1.81,10.0
facebook/deit-small-patch16-224,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231109-155448-833161,1,1860.916338682175,55117.5,10.0,10.0
facebook/deit-tiny-patch16-224,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231109-155448-833161,1,1851.7713906764984,55117.5,10.0,10.0
microsoft/swinv2-base-patch4-window8-256,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,166.5528507232666,30000.0,,
microsoft/swinv2-base-patch4-window8-256,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,161.11067056655884,15000.0,,
microsoft/swinv2-base-patch4-window8-256,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,165.0447735786438,10000.0,,
microsoft/swinv2-base-patch4-window8-256,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,33.9641010761261,1000.0,,
microsoft/swinv2-base-patch4-window8-256,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,39.6986939907074,500.0,,
microsoft/swin-base-patch4-window12-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,208.56561827659607,30000.0,,
microsoft/swin-base-patch4-window12-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,205.56567907333377,15000.0,,
microsoft/swin-base-patch4-window12-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,198.08536171913147,10000.0,,
microsoft/swin-base-patch4-window12-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,35.492950677871704,1000.0,,
facebook/dinov2-base-imagenet1k-1-layer,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,162.948584318161,30000.0,,
microsoft/swin-base-patch4-window12-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,63.65485763549805,500.0,,
facebook/dinov2-base-imagenet1k-1-layer,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,162.9087736606598,15000.0,,
facebook/dinov2-base-imagenet1k-1-layer,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,163.04112768173218,10000.0,,
facebook/dinov2-base-imagenet1k-1-layer,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,22.95982813835144,500.0,,
facebook/dinov2-base-imagenet1k-1-layer,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,34.44936990737915,1000.0,,
facebook/dinov2-small-imagenet1k-1-layer,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,131.12049794197085,30000.0,,
facebook/dinov2-small-imagenet1k-1-layer,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,134.34947633743286,15000.0,,
facebook/dinov2-small-imagenet1k-1-layer,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,137.3755567073822,10000.0,,
facebook/dinov2-small-imagenet1k-1-layer,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,27.62196397781372,1000.0,,
microsoft/swin-large-patch4-window12-384-in22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,253.51940202713013,30000.0,,
facebook/dinov2-small-imagenet1k-1-layer,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,19.956218004226685,500.0,,
microsoft/swin-large-patch4-window12-384-in22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,252.53670501708984,10000.0,,
microsoft/swin-large-patch4-window12-384-in22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,251.2992866039276,15000.0,,
microsoft/swin-large-patch4-window12-384-in22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,48.871397495269775,1000.0,,
microsoft/beit-base-patch16-224-pt22k-ft22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,121.54251766204834,30000.0,,
microsoft/swin-large-patch4-window12-384-in22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,33.280569314956665,500.0,,
microsoft/beit-base-patch16-224-pt22k-ft22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,118.92208695411682,15000.0,,
microsoft/beit-base-patch16-224-pt22k-ft22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,118.55310583114624,10000.0,,
microsoft/beit-base-patch16-224-pt22k-ft22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,25.041333198547363,1000.0,,
microsoft/beit-base-patch16-224-pt22k-ft22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,19.226320266723633,500.0,,
