model_name,dataset_name,job_type,group,n_gpus,runtime,n_samples,epochs,max_epochs
microsoft/beit-base-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,119.98765969276428,30000.0,,
microsoft/beit-base-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,121.96964192390442,15000.0,,
microsoft/beit-base-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,119.0832130908966,10000.0,,
microsoft/beit-base-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,28.317277669906616,1000.0,,
microsoft/beit-base-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,23.339630365371704,500.0,,
microsoft/beit-large-patch16-512,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,603.8819959163666,30000.0,,
microsoft/beit-large-patch16-512,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,607.7701711654663,15000.0,,
microsoft/beit-large-patch16-512,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,100.04197239875792,1000.0,,
microsoft/beit-large-patch16-512,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,603.1881241798401,10000.0,,
microsoft/beit-large-patch16-512,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,59.174514055252075,500.0,,
facebook/deit-base-patch16-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,188.31914234161377,30000.0,,
facebook/deit-base-patch16-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,189.47580790519712,15000.0,,
facebook/deit-base-patch16-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,186.82127165794373,10000.0,,
facebook/deit-base-patch16-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,36.07265400886536,1000.0,,
facebook/deit-base-patch16-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,27.592957973480225,500.0,,
microsoft/cvt-21-384-22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,180.59241127967832,30000.0,,
microsoft/cvt-21-384-22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,180.31115055084229,15000.0,,
microsoft/cvt-21-384-22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,181.0542140007019,10000.0,,
microsoft/cvt-21-384-22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,33.350560426712036,1000.0,,
microsoft/cvt-21-384-22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,27.77233648300171,500.0,,
microsoft/cvt-13,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,134.56645727157593,30000.0,,
microsoft/cvt-13,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,135.108229637146,15000.0,,
microsoft/cvt-13,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,133.48323273658752,10000.0,,
microsoft/cvt-13,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,26.72056579589844,1000.0,,
microsoft/cvt-13,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,20.613702297210693,500.0,,
google/vit-large-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,167.52872943878174,30000.0,,
google/vit-large-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,165.34117937088013,15000.0,,
google/vit-large-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,168.51420879364014,10000.0,,
google/vit-large-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,49.10008263587952,1000.0,,
google/vit-large-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,33.50891613960266,500.0,,
google/vit-base-patch16-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,194.4609715938568,30000.0,,
google/vit-base-patch16-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,200.7593319416046,15000.0,,
google/vit-base-patch16-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,193.97525715827945,10000.0,,
google/vit-base-patch16-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,37.44151425361633,1000.0,,
google/vit-base-patch16-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,24.491570949554443,500.0,,
apple/mobilevit-xx-small,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,125.2047197818756,30000.0,,
apple/mobilevit-xx-small,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,122.22450566291808,15000.0,,
apple/mobilevit-xx-small,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,123.64556884765624,10000.0,,
apple/mobilevit-xx-small,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,26.94619393348694,1000.0,,
apple/mobilevit-xx-small,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,17.45500659942627,500.0,,
apple/mobilevit-small,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,125.1518828868866,30000.0,,
apple/mobilevit-small,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,129.5758571624756,15000.0,,
apple/mobilevit-small,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,121.95554113388062,10000.0,,
apple/mobilevit-small,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,24.19447112083435,1000.0,,
apple/mobilevit-small,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,18.09344983100891,500.0,,
facebook/deit-base-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,127.4018189907074,30000.0,,
facebook/deit-base-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,128.2009344100952,15000.0,,
facebook/deit-base-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,130.64876556396484,10000.0,,
facebook/deit-base-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,26.212144374847412,1000.0,,
facebook/deit-base-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,22.690253734588623,500.0,,
facebook/deit-small-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,97.7586612701416,30000.0,,
facebook/deit-small-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,113.0435733795166,15000.0,,
facebook/deit-small-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,113.26406240463255,10000.0,,
facebook/deit-small-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,23.93159127235413,1000.0,,
facebook/deit-small-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,16.636625289916992,500.0,,
facebook/deit-tiny-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,104.1565089225769,30000.0,,
facebook/deit-tiny-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,111.7387993335724,15000.0,,
facebook/deit-tiny-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,108.33879160881042,10000.0,,
facebook/deit-tiny-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,23.78960156440735,1000.0,,
facebook/deit-tiny-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231109-155448-833161,1,23.744874954223633,500.0,,
facebook/dinov2-base-imagenet1k-1-layer,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231108-120520-157889,1,2629.7624082565308,55117.5,10.0,10.0
facebook/dinov2-small-imagenet1k-1-layer,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231108-120520-157889,1,2118.589047908783,55117.5,10.0,10.0
microsoft/swin-large-patch4-window12-384-in22k,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231108-120520-157889,1,7228.024456739426,55117.5,10.0,10.0
microsoft/beit-base-patch16-224-pt22k-ft22k,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231108-120520-157889,1,2412.254668235779,55117.5,10.0,10.0
microsoft/beit-base-patch16-224,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231108-120520-157889,1,2371.4796483516693,55117.5,10.0,10.0
microsoft/beit-large-patch16-512,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231108-120520-157889,1,18288.37713265419,55117.5,10.0,10.0
facebook/deit-base-patch16-384,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231108-120520-157889,1,4900.9968140125275,55117.5,10.0,10.0
microsoft/cvt-21-384-22k,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231108-120520-157889,1,4308.044277429581,55117.5,10.0,10.0
microsoft/cvt-13,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231108-120520-157889,1,2298.6473762989044,55117.5,10.0,10.0
google/vit-large-patch16-224,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231108-120520-157889,1,3966.556282520294,55117.5,10.0,10.0
google/vit-base-patch16-384,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231108-120520-157889,1,4766.337782382965,55117.5,10.0,10.0
apple/mobilevit-xx-small,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231108-120520-157889,1,2128.4579961299896,55117.5,10.0,10.0
apple/mobilevit-small,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231108-120520-157889,1,2090.3825023174286,55117.5,10.0,10.0
facebook/deit-base-patch16-224,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231108-120520-157889,1,2361.910373687744,55117.5,10.0,10.0
facebook/deit-tiny-patch16-224,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231108-120520-157889,1,1792.9830996990204,55117.5,10.0,10.0
facebook/deit-small-patch16-224,pcuenq/oxford-pets,train,pcuenq/oxford-pets_20231108-120520-157889,1,1914.9889900684357,55117.5,10.0,10.0
facebook/dinov2-base-imagenet1k-1-layer,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,322.451877117157,30000.0,,
facebook/dinov2-base-imagenet1k-1-layer,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,338.9522063732147,15000.0,,
facebook/dinov2-base-imagenet1k-1-layer,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,328.88768005371094,10000.0,,
facebook/dinov2-base-imagenet1k-1-layer,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,54.147061586380005,1000.0,,
facebook/dinov2-base-imagenet1k-1-layer,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,36.982856035232544,500.0,,
facebook/dinov2-small-imagenet1k-1-layer,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,180.115234375,30000.0,,
facebook/dinov2-small-imagenet1k-1-layer,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,190.80010390281677,15000.0,,
facebook/dinov2-small-imagenet1k-1-layer,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,189.72106170654297,10000.0,,
facebook/dinov2-small-imagenet1k-1-layer,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,32.633882999420166,1000.0,,
facebook/dinov2-small-imagenet1k-1-layer,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,24.71127700805664,500.0,,
facebook/levit-128S,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,113.12070059776306,30000.0,,
facebook/levit-128S,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,123.04514479637146,15000.0,,
facebook/levit-128S,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,110.0865387916565,10000.0,,
facebook/levit-128S,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,24.542536973953247,1000.0,,
facebook/levit-128S,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,21.915454626083378,500.0,,
microsoft/swin-large-patch4-window12-384-in22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,1405.8598976135254,30000.0,,
microsoft/swin-large-patch4-window12-384-in22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,1460.1961328983307,15000.0,,
microsoft/swin-large-patch4-window12-384-in22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,1412.195459127426,10000.0,,
microsoft/swin-large-patch4-window12-384-in22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,209.46508741378784,1000.0,,
microsoft/swin-large-patch4-window12-384-in22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,123.8674087524414,500.0,,
microsoft/beit-base-patch16-224-pt22k-ft22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,279.22371220588684,30000.0,,
microsoft/beit-base-patch16-224-pt22k-ft22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,289.09120655059814,15000.0,,
microsoft/beit-base-patch16-224-pt22k-ft22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,280.40072107315063,10000.0,,
microsoft/beit-base-patch16-224-pt22k-ft22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,47.643020153045654,1000.0,,
microsoft/beit-base-patch16-224-pt22k-ft22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,33.62001323699951,500.0,,
microsoft/beit-base-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,286.8146290779114,30000.0,,
microsoft/beit-base-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,277.7986464500427,15000.0,,
microsoft/beit-base-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,286.8351593017578,10000.0,,
microsoft/beit-base-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,47.54766654968262,1000.0,,
microsoft/beit-base-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,37.01012921333313,500.0,,
microsoft/beit-large-patch16-512,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,4163.433436155319,30000.0,,
microsoft/beit-large-patch16-512,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,4638.883455991745,15000.0,,
microsoft/beit-large-patch16-512,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,4224.829642057419,10000.0,,
microsoft/beit-large-patch16-512,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,640.6294460296631,1000.0,,
microsoft/beit-large-patch16-512,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,362.6129932403565,500.0,,
facebook/deit-base-distilled-patch16-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,880.8606629371643,30000.0,,
facebook/deit-base-distilled-patch16-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,825.2690374851227,15000.0,,
facebook/deit-base-distilled-patch16-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,1034.5802719593048,10000.0,,
facebook/deit-base-distilled-patch16-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,125.70016193389893,1000.0,,
facebook/deit-base-distilled-patch16-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,73.8051290512085,500.0,,
facebook/deit-base-patch16-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,1014.0696601867676,30000.0,,
facebook/deit-base-patch16-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,846.3504173755646,10000.0,,
facebook/deit-base-patch16-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,793.0296206474304,15000.0,,
facebook/deit-base-patch16-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,145.05337071418762,1000.0,,
facebook/deit-base-patch16-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,63.38815140724182,500.0,,
microsoft/cvt-21-384-22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,549.8786909580231,30000.0,,
microsoft/cvt-21-384-22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,570.9610455036163,15000.0,,
microsoft/cvt-21-384-22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,692.4022505283356,10000.0,,
microsoft/cvt-21-384-22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,47.58260893821716,500.0,,
microsoft/cvt-21-384-22k,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,99.2265009880066,1000.0,,
microsoft/cvt-13,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,197.35093903541565,30000.0,,
microsoft/cvt-13,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,33.93299889564514,1000.0,,
microsoft/cvt-13,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,187.8219738006592,10000.0,,
microsoft/cvt-13,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,183.61029744148257,15000.0,,
microsoft/cvt-13,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,25.24945616722107,500.0,,
google/vit-large-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,796.7823259830475,30000.0,,
google/vit-large-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,899.0255870819092,15000.0,,
google/vit-large-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,885.8532214164734,10000.0,,
google/vit-large-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,107.04495692253111,1000.0,,
google/vit-large-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,83.10590839385986,500.0,,
google/vit-base-patch16-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,908.857839345932,30000.0,,
google/vit-base-patch16-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,1026.2210416793823,15000.0,,
google/vit-base-patch16-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,1035.6216270923617,10000.0,,
google/vit-base-patch16-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,93.01323580741882,500.0,,
google/vit-base-patch16-384,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,141.02336192131042,1000.0,,
apple/mobilevit-xx-small,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,151.4796438217163,30000.0,,
apple/mobilevit-xx-small,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,168.1802818775177,10000.0,,
apple/mobilevit-xx-small,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,171.21755123138428,15000.0,,
apple/mobilevit-xx-small,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,25.688910722732544,1000.0,,
apple/mobilevit-xx-small,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,15.558627605438232,500.0,,
apple/mobilevit-small,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,284.64064168930054,30000.0,,
apple/mobilevit-small,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,294.5276517868042,15000.0,,
apple/mobilevit-small,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,242.77586102485657,10000.0,,
apple/mobilevit-small,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,42.95279288291931,1000.0,,
apple/mobilevit-small,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,26.616109132766724,500.0,,
facebook/deit-base-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,271.86021280288696,15000.0,,
facebook/deit-base-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,332.0836946964264,30000.0,,
facebook/deit-base-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,340.7567582130432,10000.0,,
facebook/deit-base-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,48.600672245025635,1000.0,,
facebook/deit-base-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,32.345781326293945,500.0,,
facebook/deit-small-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,164.10855412483215,30000.0,,
facebook/deit-small-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,160.77744150161743,10000.0,,
facebook/deit-small-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,151.7020845413208,15000.0,,
facebook/deit-small-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,27.311277627944943,1000.0,,
facebook/deit-small-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,26.23058819770813,500.0,,
facebook/deit-tiny-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,112.83472967147829,30000.0,,
facebook/deit-tiny-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,116.77227473258972,15000.0,,
facebook/deit-tiny-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,141.48013710975647,10000.0,,
facebook/deit-tiny-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,25.83153200149536,1000.0,,
facebook/deit-base-distilled-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,290.1635661125183,30000.0,,
facebook/deit-tiny-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,19.16059160232544,500.0,,
facebook/deit-base-distilled-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,321.30884313583374,15000.0,,
facebook/deit-base-distilled-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,94.55360865592957,1000.0,,
facebook/deit-base-distilled-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,365.14426612854,10000.0,,
facebook/deit-base-distilled-patch16-224,pcuenq/oxford-pets,metrics,pcuenq/oxford-pets_20231108-120520-157889,1,79.01255345344543,500.0,,
